"event_id","customer_id","session_id","application_id","event_name","event_timestamp","event_date","source_system","device","url_path"
"EV_001970","CUST_0021","SESS_00624","APP_00322","page_view_application","2024-02-25 00:00:00","2024-02-25","heap","mobile","/apply/step1"
"EV_001971","CUST_0072","SESS_01867","APP_00006","page_view_application","2024-01-16 00:00:00","2024-01-16","web","mobile","/apply/step1"
"EV_001972","CUST_0088","SESS_01721","APP_00021","application_submitted","2024-05-19 00:00:00","2024-05-19","web","desktop","/apply"
"EV_001973","CUST_0132","SESS_00717","APP_00073","application_submitted","2024-03-06 00:00:00","2024-03-06","heap","mobile","/apply/step1"
"EV_001974","CUST_0128","SESS_01121","APP_00330","application_started","2024-05-26 00:00:00","2024-05-26","heap","mobile","/apply"
"EV_001975","CUST_0015","SESS_01401","APP_00036","application_started","2024-06-06 00:00:00","2024-06-06","mobile","desktop","/apply/step1"
"EV_001976","CUST_0174","SESS_00567","APP_00387","application_submitted","2024-03-09 00:00:00","2024-03-09","heap","mobile","/apply/step1"
"EV_001977","CUST_0123","SESS_01474","APP_00233","application_submitted","2024-01-23 00:00:00","2024-01-23","amplitude","mobile","/apply"
"EV_001978","CUST_0113","SESS_00994","APP_00216","application_submitted","2024-07-08 00:00:00","2024-07-08","mobile","desktop","/apply/step1"
"EV_001979","CUST_0147","SESS_01141","APP_00470","page_view_application","2024-09-04 00:00:00","2024-09-04","mobile","desktop","/apply/step1"
"EV_001980","CUST_0016","SESS_01629","APP_00497","page_view_application","2024-11-04 00:00:00","2024-11-04","web","desktop","/apply/step1"
"EV_001981","CUST_0012","SESS_01829","APP_00206","application_started","2024-05-24 00:00:00","2024-05-24","web","desktop","/apply/step1"
"EV_001982","CUST_0066","SESS_01988","APP_00426","application_started","2024-10-31 00:00:00","2024-10-31","amplitude","mobile","/apply"
"EV_001983","CUST_0086","SESS_01740","APP_00429","page_view_application","2024-06-25 00:00:00","2024-06-25","web","mobile","/apply/step2"
"EV_001984","CUST_0064","SESS_01818","APP_00044","page_view_application","2024-07-13 00:00:00","2024-07-13","heap","desktop","/apply"
"EV_001985","CUST_0082","SESS_01530","APP_00091","application_submitted","2024-01-13 00:00:00","2024-01-13","heap","mobile","/apply"
"EV_001986","CUST_0020","SESS_01213","APP_00417","application_submitted","2024-12-29 00:00:00","2024-12-29","web","mobile","/apply"
"EV_001987","CUST_0189","SESS_01500","APP_00316","page_view_application","2024-06-14 00:00:00","2024-06-14","web","desktop","/apply/step1"
"EV_001988","CUST_0147","SESS_01347","APP_00470","application_submitted","2024-05-29 00:00:00","2024-05-29","heap","mobile","/apply/step1"
"EV_001989","CUST_0053","SESS_00596","APP_00093","application_started","2024-12-06 00:00:00","2024-12-06","mobile","mobile","/apply/step2"
"EV_001990","CUST_0124","SESS_01994","APP_00467","application_submitted","2024-02-14 00:00:00","2024-02-14","amplitude","mobile","/apply/step1"
"EV_001991","CUST_0109","SESS_01204","APP_00339","application_started","2024-06-22 00:00:00","2024-06-22","amplitude","desktop","/apply/step2"
"EV_001992","CUST_0196","SESS_01810","APP_00454","page_view_application","2024-06-15 00:00:00","2024-06-15","mobile","mobile","/apply/step2"
"EV_001993","CUST_0048","SESS_01205","APP_00493","application_started","2024-07-15 00:00:00","2024-07-15","amplitude","mobile","/apply/step1"
"EV_001994","CUST_0162","SESS_00959","APP_00083","application_started","2024-07-24 00:00:00","2024-07-24","web","mobile","/apply/step2"
"EV_001995","CUST_0187","SESS_01717","APP_00333","application_started","2024-03-22 00:00:00","2024-03-22","web","desktop","/apply"
"EV_001996","CUST_0048","SESS_01013","APP_00282","page_view_application","2024-03-08 00:00:00","2024-03-08","web","desktop","/apply"
"EV_001997","CUST_0147","SESS_01819","APP_00470","application_submitted","2024-04-06 00:00:00","2024-04-06","amplitude","mobile","/apply"
"EV_001998","CUST_0088","SESS_01311","APP_00021","page_view_application","2024-06-15 00:00:00","2024-06-15","mobile","mobile","/apply/step2"
"EV_001999","CUST_0198","SESS_00475","APP_00228","page_view_application","2024-03-17 00:00:00","2024-03-17","web","desktop","/apply/step2"
"EV_002000","CUST_0191","SESS_00618","APP_00376","application_started","2024-08-24 00:00:00","2024-08-24","mobile","desktop","/apply"
"EV_002001","CUST_0172","SESS_00641","APP_00130","application_started","2024-07-14 00:00:00","2024-07-14","heap","desktop","/apply/step1"
"EV_002002","CUST_0030","SESS_00262","APP_00175","application_started","2024-10-17 00:00:00","2024-10-17","heap","desktop","/apply"
"EV_002003","CUST_0136","SESS_01547","APP_00108","application_submitted","2024-05-15 00:00:00","2024-05-15","heap","mobile","/apply/step1"
"EV_002004","CUST_0057","SESS_00162","APP_00414","application_started","2024-11-03 00:00:00","2024-11-03","amplitude","desktop","/apply/step1"
"EV_002005","CUST_0140","SESS_01511","APP_00283","application_started","2024-10-22 00:00:00","2024-10-22","amplitude","desktop","/apply/step2"
"EV_002006","CUST_0050","SESS_01983","APP_00071","application_started","2024-02-05 00:00:00","2024-02-05","web","desktop","/apply/step2"
"EV_002007","CUST_0039","SESS_00181","APP_00404","page_view_application","2024-09-04 00:00:00","2024-09-04","heap","desktop","/apply/step1"
"EV_002008","CUST_0167","SESS_00725","APP_00050","application_started","2024-09-10 00:00:00","2024-09-10","mobile","mobile","/apply/step1"
"EV_002009","CUST_0154","SESS_00469","APP_00095","application_submitted","2024-08-01 00:00:00","2024-08-01","amplitude","mobile","/apply/step1"
"EV_002010","CUST_0113","SESS_01810","APP_00279","page_view_application","2024-09-08 00:00:00","2024-09-08","mobile","mobile","/apply/step2"
"EV_002011","CUST_0130","SESS_00021","APP_00397","application_started","2024-03-10 00:00:00","2024-03-10","mobile","mobile","/apply"
"EV_002012","CUST_0158","SESS_01299","APP_00337","application_submitted","2024-08-21 00:00:00","2024-08-21","web","desktop","/apply/step1"
"EV_002013","CUST_0035","SESS_00260","APP_00132","page_view_application","2024-11-24 00:00:00","2024-11-24","web","mobile","/apply/step2"
"EV_002014","CUST_0017","SESS_01357","APP_00398","application_started","2024-01-16 00:00:00","2024-01-16","mobile","mobile","/apply"
"EV_002015","CUST_0090","SESS_00466","APP_00276","application_submitted","2024-06-22 00:00:00","2024-06-22","mobile","desktop","/apply/step2"
"EV_002016","CUST_0128","SESS_01140","APP_00380","page_view_application","2024-07-05 00:00:00","2024-07-05","mobile","mobile","/apply"
"EV_002017","CUST_0117","SESS_01437","APP_00013","page_view_application","2024-10-20 00:00:00","2024-10-20","mobile","mobile","/apply/step2"
"EV_002018","CUST_0093","SESS_00537","APP_00003","application_submitted","2024-08-12 00:00:00","2024-08-12","heap","mobile","/apply"
"EV_002019","CUST_0019","SESS_00952","APP_00474","application_submitted","2024-09-30 00:00:00","2024-09-30","mobile","desktop","/apply/step1"
"EV_002020","CUST_0019","SESS_01869","APP_00474","application_started","2024-01-12 00:00:00","2024-01-12","amplitude","desktop","/apply/step2"
"EV_002021","CUST_0114","SESS_00766","APP_00466","application_started","2024-11-05 00:00:00","2024-11-05","web","desktop","/apply"
"EV_002022","CUST_0130","SESS_00959","APP_00224","application_submitted","2024-08-06 00:00:00","2024-08-06","amplitude","mobile","/apply"
"EV_002023","CUST_0168","SESS_01947","APP_00462","application_started","2024-01-01 00:00:00","2024-01-01","web","desktop","/apply"
"EV_002024","CUST_0030","SESS_01980","APP_00175","page_view_application","2024-04-20 00:00:00","2024-04-20","web","desktop","/apply/step1"
"EV_002025","CUST_0174","SESS_01747","APP_00387","page_view_application","2024-10-03 00:00:00","2024-10-03","web","mobile","/apply/step2"
"EV_002026","CUST_0067","SESS_01841","APP_00385","application_started","2024-05-08 00:00:00","2024-05-08","amplitude","desktop","/apply"
"EV_002027","CUST_0040","SESS_01857","APP_00090","application_submitted","2024-04-02 00:00:00","2024-04-02","web","mobile","/apply/step1"
"EV_002028","CUST_0050","SESS_00934","APP_00408","application_submitted","2024-02-08 00:00:00","2024-02-08","mobile","mobile","/apply/step1"
"EV_002029","CUST_0139","SESS_00851","APP_00241","application_submitted","2024-11-11 00:00:00","2024-11-11","mobile","desktop","/apply/step1"
"EV_002030","CUST_0188","SESS_01972","APP_00035","application_submitted","2024-06-07 00:00:00","2024-06-07","heap","mobile","/apply/step1"
"EV_002031","CUST_0100","SESS_01281","APP_00014","application_started","2024-07-04 00:00:00","2024-07-04","heap","mobile","/apply/step1"
"EV_002032","CUST_0172","SESS_01192","APP_00195","application_started","2024-12-18 00:00:00","2024-12-18","heap","mobile","/apply/step1"
"EV_002033","CUST_0130","SESS_01873","APP_00397","application_submitted","2024-09-12 00:00:00","2024-09-12","mobile","desktop","/apply/step1"
"EV_002034","CUST_0153","SESS_00533","APP_00431","application_started","2024-08-26 00:00:00","2024-08-26","amplitude","mobile","/apply/step2"
"EV_002035","CUST_0099","SESS_01622","APP_00306","application_started","2024-04-13 00:00:00","2024-04-13","heap","desktop","/apply/step2"
"EV_002036","CUST_0115","SESS_00015","APP_00334","page_view_application","2024-01-29 00:00:00","2024-01-29","mobile","desktop","/apply/step1"
"EV_002037","CUST_0184","SESS_00050","APP_00213","application_submitted","2024-03-29 00:00:00","2024-03-29","web","mobile","/apply"
"EV_002038","CUST_0152","SESS_00999","APP_00410","application_started","2024-02-20 00:00:00","2024-02-20","amplitude","mobile","/apply"
"EV_002039","CUST_0093","SESS_00304","APP_00003","page_view_application","2024-12-29 00:00:00","2024-12-29","amplitude","mobile","/apply"
"EV_002040","CUST_0092","SESS_01511","APP_00179","application_started","2024-05-26 00:00:00","2024-05-26","mobile","mobile","/apply/step1"
"EV_002041","CUST_0190","SESS_00416","APP_00040","application_started","2024-11-09 00:00:00","2024-11-09","mobile","mobile","/apply"
"EV_002042","CUST_0005","SESS_00305","APP_00452","page_view_application","2024-02-05 00:00:00","2024-02-05","web","desktop","/apply/step2"
"EV_002043","CUST_0066","SESS_00196","APP_00164","application_submitted","2024-10-10 00:00:00","2024-10-10","web","desktop","/apply/step2"
"EV_002044","CUST_0153","SESS_01900","APP_00307","page_view_application","2024-04-10 00:00:00","2024-04-10","web","mobile","/apply/step2"
"EV_002045","CUST_0038","SESS_00813","APP_00235","page_view_application","2024-04-16 00:00:00","2024-04-16","amplitude","desktop","/apply/step2"
"EV_002046","CUST_0096","SESS_00800","APP_00257","application_started","2024-12-10 00:00:00","2024-12-10","amplitude","desktop","/apply/step1"
"EV_002047","CUST_0172","SESS_00388","APP_00360","application_started","2024-10-17 00:00:00","2024-10-17","heap","desktop","/apply/step2"
"EV_002048","CUST_0117","SESS_00757","APP_00495","application_submitted","2024-12-14 00:00:00","2024-12-14","heap","mobile","/apply"
"EV_002049","CUST_0020","SESS_01985","APP_00417","application_submitted","2024-04-14 00:00:00","2024-04-14","heap","desktop","/apply"
"EV_002050","CUST_0175","SESS_01889","APP_00391","application_submitted","2024-08-08 00:00:00","2024-08-08","amplitude","desktop","/apply/step2"
"EV_002051","CUST_0099","SESS_00455","APP_00373","page_view_application","2024-03-16 00:00:00","2024-03-16","web","desktop","/apply/step2"
"EV_002052","CUST_0123","SESS_00713","APP_00116","page_view_application","2024-08-14 00:00:00","2024-08-14","heap","mobile","/apply/step2"
"EV_002053","CUST_0132","SESS_00705","APP_00052","application_started","2024-03-24 00:00:00","2024-03-24","web","desktop","/apply"
"EV_002054","CUST_0191","SESS_00848","APP_00376","page_view_application","2024-03-16 00:00:00","2024-03-16","web","mobile","/apply"
"EV_002055","CUST_0127","SESS_01682","APP_00395","application_submitted","2024-09-05 00:00:00","2024-09-05","web","desktop","/apply/step2"
"EV_002056","CUST_0013","SESS_01334","APP_00411","application_started","2024-09-11 00:00:00","2024-09-11","heap","mobile","/apply"
"EV_002057","CUST_0137","SESS_01151","APP_00142","application_submitted","2024-02-19 00:00:00","2024-02-19","heap","desktop","/apply"
"EV_002058","CUST_0095","SESS_00175","APP_00086","page_view_application","2024-12-21 00:00:00","2024-12-21","web","mobile","/apply/step1"
"EV_002059","CUST_0144","SESS_01158","APP_00464","application_started","2024-07-28 00:00:00","2024-07-28","heap","desktop","/apply/step2"
"EV_002060","CUST_0051","SESS_01090","APP_00046","application_started","2024-06-06 00:00:00","2024-06-06","mobile","mobile","/apply/step2"
"EV_002061","CUST_0176","SESS_01417","APP_00332","page_view_application","2024-11-23 00:00:00","2024-11-23","heap","mobile","/apply/step1"
"EV_002062","CUST_0016","SESS_01988","APP_00497","application_started","2024-08-20 00:00:00","2024-08-20","web","desktop","/apply/step1"
"EV_002063","CUST_0116","SESS_01389","APP_00238","application_started","2024-03-17 00:00:00","2024-03-17","web","desktop","/apply"
"EV_002064","CUST_0122","SESS_00279","APP_00010","application_started","2024-08-10 00:00:00","2024-08-10","amplitude","mobile","/apply/step1"
"EV_002065","CUST_0132","SESS_00758","APP_00152","page_view_application","2024-04-30 00:00:00","2024-04-30","amplitude","mobile","/apply/step2"
"EV_002066","CUST_0092","SESS_00363","APP_00061","page_view_application","2024-11-05 00:00:00","2024-11-05","web","desktop","/apply/step2"
"EV_002067","CUST_0089","SESS_01773","APP_00494","application_started","2024-11-22 00:00:00","2024-11-22","mobile","mobile","/apply/step2"
"EV_002068","CUST_0150","SESS_00171","APP_00018","page_view_application","2024-12-06 00:00:00","2024-12-06","amplitude","desktop","/apply"
"EV_002069","CUST_0095","SESS_01075","APP_00086","page_view_application","2024-12-23 00:00:00","2024-12-23","web","desktop","/apply"
"EV_002070","CUST_0001","SESS_01352","APP_00137","page_view_application","2024-04-16 00:00:00","2024-04-16","amplitude","mobile","/apply/step2"
"EV_002071","CUST_0137","SESS_01895","APP_00401","page_view_application","2024-08-28 00:00:00","2024-08-28","amplitude","desktop","/apply/step2"
"EV_002072","CUST_0068","SESS_00665","APP_00230","page_view_application","2024-01-28 00:00:00","2024-01-28","web","mobile","/apply"
"EV_002073","CUST_0037","SESS_00592","APP_00128","page_view_application","2024-07-10 00:00:00","2024-07-10","heap","desktop","/apply"
"EV_002074","CUST_0071","SESS_00931","APP_00104","application_started","2024-09-05 00:00:00","2024-09-05","mobile","desktop","/apply/step1"
"EV_002075","CUST_0116","SESS_01169","APP_00186","application_started","2024-12-29 00:00:00","2024-12-29","heap","desktop","/apply"
"EV_002076","CUST_0130","SESS_00274","APP_00397","application_started","2024-07-31 00:00:00","2024-07-31","web","desktop","/apply"
"EV_002077","CUST_0128","SESS_01179","APP_00178","application_submitted","2024-01-21 00:00:00","2024-01-21","web","desktop","/apply/step2"
"EV_002078","CUST_0192","SESS_01935","APP_00357","application_started","2024-06-03 00:00:00","2024-06-03","mobile","desktop","/apply/step2"
"EV_002079","CUST_0072","SESS_00508","APP_00006","application_started","2024-01-27 00:00:00","2024-01-27","web","desktop","/apply/step2"
"EV_002080","CUST_0182","SESS_01873","APP_00341","application_submitted","2024-03-17 00:00:00","2024-03-17","amplitude","desktop","/apply/step1"
"EV_002081","CUST_0153","SESS_00363","APP_00307","application_started","2024-11-01 00:00:00","2024-11-01","mobile","desktop","/apply"
"EV_002082","CUST_0015","SESS_01349","APP_00036","application_started","2024-02-26 00:00:00","2024-02-26","heap","desktop","/apply/step1"
"EV_002083","CUST_0135","SESS_00848","APP_00327","application_started","2024-04-28 00:00:00","2024-04-28","mobile","desktop","/apply"
"EV_002084","CUST_0035","SESS_00655","APP_00356","application_started","2024-06-13 00:00:00","2024-06-13","heap","desktop","/apply"
"EV_002085","CUST_0129","SESS_00298","APP_00281","application_submitted","2024-03-04 00:00:00","2024-03-04","web","mobile","/apply/step2"
"EV_002086","CUST_0127","SESS_00494","APP_00395","page_view_application","2024-02-17 00:00:00","2024-02-17","heap","mobile","/apply"
"EV_002087","CUST_0113","SESS_00546","APP_00300","page_view_application","2024-05-29 00:00:00","2024-05-29","heap","desktop","/apply/step1"
"EV_002088","CUST_0100","SESS_00304","APP_00014","page_view_application","2024-06-06 00:00:00","2024-06-06","heap","desktop","/apply/step2"
"EV_002089","CUST_0069","SESS_01491","APP_00237","page_view_application","2024-06-04 00:00:00","2024-06-04","mobile","mobile","/apply/step1"
"EV_002090","CUST_0037","SESS_00904","APP_00285","page_view_application","2024-05-30 00:00:00","2024-05-30","amplitude","desktop","/apply/step1"
"EV_002091","CUST_0128","SESS_00239","APP_00330","application_started","2024-08-12 00:00:00","2024-08-12","heap","desktop","/apply/step2"
"EV_002092","CUST_0167","SESS_00650","APP_00050","application_submitted","2024-09-16 00:00:00","2024-09-16","mobile","desktop","/apply"
"EV_002093","CUST_0129","SESS_01790","APP_00496","application_submitted","2024-09-12 00:00:00","2024-09-12","mobile","mobile","/apply/step1"
"EV_002094","CUST_0168","SESS_01541","APP_00261","page_view_application","2024-03-01 00:00:00","2024-03-01","amplitude","desktop","/apply"
"EV_002095","CUST_0109","SESS_00884","APP_00456","application_submitted","2024-12-17 00:00:00","2024-12-17","mobile","mobile","/apply/step2"
"EV_002096","CUST_0139","SESS_01200","APP_00110","application_started","2024-09-16 00:00:00","2024-09-16","web","mobile","/apply"
"EV_002097","CUST_0059","SESS_01909","APP_00197","page_view_application","2024-11-16 00:00:00","2024-11-16","web","desktop","/apply"
"EV_002098","CUST_0161","SESS_00410","APP_00378","application_submitted","2024-06-10 00:00:00","2024-06-10","web","mobile","/apply/step2"
"EV_002099","CUST_0147","SESS_00726","APP_00252","application_started","2024-12-14 00:00:00","2024-12-14","amplitude","mobile","/apply"
"EV_002100","CUST_0015","SESS_01388","APP_00088","application_started","2024-01-31 00:00:00","2024-01-31","mobile","mobile","/apply/step1"
"EV_002101","CUST_0001","SESS_01047","APP_00488","page_view_application","2024-03-11 00:00:00","2024-03-11","web","desktop","/apply/step1"
"EV_002102","CUST_0194","SESS_00318","APP_00313","application_started","2024-01-02 00:00:00","2024-01-02","heap","desktop","/apply/step1"
"EV_002103","CUST_0188","SESS_00525","APP_00026","application_submitted","2024-02-19 00:00:00","2024-02-19","mobile","mobile","/apply"
"EV_002104","CUST_0128","SESS_00905","APP_00262","application_started","2024-05-14 00:00:00","2024-05-14","web","desktop","/apply/step1"
"EV_002105","CUST_0090","SESS_01777","APP_00144","application_started","2024-05-25 00:00:00","2024-05-25","mobile","mobile","/apply"
"EV_002106","CUST_0084","SESS_01300","APP_00060","application_started","2024-06-27 00:00:00","2024-06-27","web","desktop","/apply"
"EV_002107","CUST_0035","SESS_01024","APP_00356","application_submitted","2024-09-20 00:00:00","2024-09-20","heap","desktop","/apply"
"EV_002108","CUST_0185","SESS_01628","APP_00268","page_view_application","2024-11-06 00:00:00","2024-11-06","mobile","mobile","/apply"
"EV_002109","CUST_0134","SESS_00620","APP_00075","application_started","2024-07-22 00:00:00","2024-07-22","web","desktop","/apply/step2"
"EV_002110","CUST_0093","SESS_00953","APP_00003","page_view_application","2024-10-25 00:00:00","2024-10-25","web","mobile","/apply/step1"
"EV_002111","CUST_0188","SESS_01253","APP_00063","application_started","2024-07-05 00:00:00","2024-07-05","heap","desktop","/apply/step1"
"EV_002112","CUST_0024","SESS_01688","APP_00236","application_started","2024-01-30 00:00:00","2024-01-30","heap","mobile","/apply"
"EV_002113","CUST_0008","SESS_01132","APP_00448","page_view_application","2024-02-28 00:00:00","2024-02-28","web","desktop","/apply/step2"
"EV_002114","CUST_0188","SESS_00801","APP_00446","application_started","2024-01-09 00:00:00","2024-01-09","web","mobile","/apply"
"EV_002115","CUST_0160","SESS_00916","APP_00229","application_started","2024-11-19 00:00:00","2024-11-19","amplitude","desktop","/apply/step1"
"EV_002116","CUST_0032","SESS_01980","APP_00390","page_view_application","2024-06-15 00:00:00","2024-06-15","amplitude","desktop","/apply/step1"
"EV_002117","CUST_0144","SESS_01200","APP_00275","application_started","2024-12-02 00:00:00","2024-12-02","mobile","mobile","/apply/step2"
"EV_002118","CUST_0150","SESS_00320","APP_00018","page_view_application","2024-10-05 00:00:00","2024-10-05","mobile","desktop","/apply"
"EV_002119","CUST_0191","SESS_01310","APP_00080","application_started","2024-07-09 00:00:00","2024-07-09","amplitude","mobile","/apply/step2"
"EV_002120","CUST_0187","SESS_00876","APP_00215","page_view_application","2024-08-29 00:00:00","2024-08-29","web","desktop","/apply"
"EV_002121","CUST_0028","SESS_00329","APP_00171","application_started","2024-10-04 00:00:00","2024-10-04","heap","mobile","/apply/step2"
"EV_002122","CUST_0129","SESS_01901","APP_00485","application_submitted","2024-06-02 00:00:00","2024-06-02","mobile","mobile","/apply/step1"
"EV_002123","CUST_0145","SESS_00753","APP_00329","application_started","2024-06-08 00:00:00","2024-06-08","web","mobile","/apply/step2"
"EV_002124","CUST_0147","SESS_00657","APP_00255","page_view_application","2024-09-21 00:00:00","2024-09-21","heap","mobile","/apply/step1"
"EV_002125","CUST_0174","SESS_01380","APP_00387","application_submitted","2024-08-22 00:00:00","2024-08-22","heap","mobile","/apply/step1"
"EV_002126","CUST_0151","SESS_01038","APP_00126","application_started","2024-12-11 00:00:00","2024-12-11","web","mobile","/apply"
"EV_002127","CUST_0147","SESS_01299","APP_00255","page_view_application","2024-07-17 00:00:00","2024-07-17","web","mobile","/apply/step2"
"EV_002128","CUST_0104","SESS_00071","APP_00072","application_submitted","2024-02-02 00:00:00","2024-02-02","mobile","mobile","/apply/step2"
"EV_002129","CUST_0190","SESS_00827","APP_00038","page_view_application","2024-03-29 00:00:00","2024-03-29","amplitude","desktop","/apply/step2"
"EV_002130","CUST_0148","SESS_01219","APP_00324","application_started","2024-04-04 00:00:00","2024-04-04","web","desktop","/apply/step2"
"EV_002131","CUST_0186","SESS_00865","APP_00204","application_started","2024-08-08 00:00:00","2024-08-08","amplitude","desktop","/apply"
"EV_002132","CUST_0108","SESS_01836","APP_00172","application_started","2024-03-09 00:00:00","2024-03-09","mobile","desktop","/apply"
"EV_002133","CUST_0126","SESS_00928","APP_00223","application_submitted","2024-10-20 00:00:00","2024-10-20","amplitude","mobile","/apply"
"EV_002134","CUST_0002","SESS_01903","APP_00217","application_started","2024-08-24 00:00:00","2024-08-24","amplitude","mobile","/apply/step1"
"EV_002135","CUST_0187","SESS_01547","APP_00245","page_view_application","2024-06-08 00:00:00","2024-06-08","heap","desktop","/apply/step1"
"EV_002136","CUST_0022","SESS_00106","APP_00336","application_submitted","2024-11-15 00:00:00","2024-11-15","mobile","desktop","/apply/step1"
"EV_002137","CUST_0137","SESS_00770","APP_00191","application_submitted","2024-11-23 00:00:00","2024-11-23","web","mobile","/apply"
"EV_002138","CUST_0116","SESS_00893","APP_00298","application_started","2024-10-02 00:00:00","2024-10-02","amplitude","desktop","/apply/step1"
"EV_002139","CUST_0033","SESS_00196","APP_00320","application_started","2024-10-16 00:00:00","2024-10-16","mobile","mobile","/apply/step2"
"EV_002140","CUST_0121","SESS_00145","APP_00182","page_view_application","2024-02-11 00:00:00","2024-02-11","heap","desktop","/apply/step1"
"EV_002141","CUST_0115","SESS_01756","APP_00334","application_submitted","2024-03-06 00:00:00","2024-03-06","heap","mobile","/apply"
"EV_002142","CUST_0054","SESS_01374","APP_00383","page_view_application","2024-01-21 00:00:00","2024-01-21","amplitude","mobile","/apply"
"EV_002143","CUST_0052","SESS_01448","APP_00205","page_view_application","2024-11-30 00:00:00","2024-11-30","amplitude","desktop","/apply"
"EV_002144","CUST_0158","SESS_00471","APP_00361","application_started","2024-03-10 00:00:00","2024-03-10","web","desktop","/apply"
"EV_002145","CUST_0160","SESS_01710","APP_00199","page_view_application","2024-09-17 00:00:00","2024-09-17","mobile","mobile","/apply/step2"
"EV_002146","CUST_0176","SESS_00216","APP_00332","page_view_application","2024-09-02 00:00:00","2024-09-02","web","desktop","/apply/step1"
"EV_002147","CUST_0170","SESS_01117","APP_00165","application_started","2024-11-18 00:00:00","2024-11-18","web","desktop","/apply/step1"
"EV_002148","CUST_0144","SESS_00260","APP_00242","page_view_application","2024-08-22 00:00:00","2024-08-22","heap","mobile","/apply"
"EV_002149","CUST_0024","SESS_00934","APP_00388","page_view_application","2024-09-28 00:00:00","2024-09-28","mobile","desktop","/apply/step1"
"EV_002150","CUST_0172","SESS_00575","APP_00130","page_view_application","2024-04-08 00:00:00","2024-04-08","web","desktop","/apply/step2"
"EV_002151","CUST_0160","SESS_01565","APP_00227","page_view_application","2024-11-24 00:00:00","2024-11-24","heap","mobile","/apply"
"EV_002152","CUST_0012","SESS_01811","APP_00122","application_started","2024-02-04 00:00:00","2024-02-04","amplitude","mobile","/apply/step1"
"EV_002153","CUST_0064","SESS_01883","APP_00044","application_submitted","2024-12-04 00:00:00","2024-12-04","web","mobile","/apply/step1"
"EV_002154","CUST_0108","SESS_00285","APP_00451","application_started","2024-06-19 00:00:00","2024-06-19","amplitude","desktop","/apply/step1"
"EV_002155","CUST_0152","SESS_00484","APP_00196","application_started","2024-04-19 00:00:00","2024-04-19","mobile","mobile","/apply/step1"
"EV_002156","CUST_0049","SESS_01955","APP_00358","page_view_application","2024-10-21 00:00:00","2024-10-21","web","desktop","/apply"
"EV_002157","CUST_0186","SESS_00372","APP_00204","page_view_application","2024-01-10 00:00:00","2024-01-10","amplitude","desktop","/apply"
"EV_002158","CUST_0124","SESS_00070","APP_00467","page_view_application","2024-07-20 00:00:00","2024-07-20","amplitude","desktop","/apply/step2"
"EV_002159","CUST_0094","SESS_00379","APP_00458","application_started","2024-09-13 00:00:00","2024-09-13","mobile","desktop","/apply"
"EV_002160","CUST_0161","SESS_01303","APP_00318","application_started","2024-09-18 00:00:00","2024-09-18","heap","mobile","/apply/step1"
"EV_002161","CUST_0096","SESS_01767","APP_00257","application_started","2024-06-29 00:00:00","2024-06-29","heap","desktop","/apply/step1"
"EV_002162","CUST_0131","SESS_00302","APP_00017","page_view_application","2024-03-06 00:00:00","2024-03-06","web","desktop","/apply/step1"
"EV_002163","CUST_0042","SESS_00255","APP_00272","page_view_application","2024-10-20 00:00:00","2024-10-20","amplitude","desktop","/apply/step2"
"EV_002164","CUST_0103","SESS_01708","APP_00009","application_submitted","2024-06-09 00:00:00","2024-06-09","heap","mobile","/apply"
"EV_002165","CUST_0148","SESS_00944","APP_00249","page_view_application","2024-03-07 00:00:00","2024-03-07","web","mobile","/apply"
"EV_002166","CUST_0058","SESS_00692","APP_00437","application_started","2024-04-09 00:00:00","2024-04-09","amplitude","mobile","/apply"
"EV_002167","CUST_0180","SESS_01288","APP_00201","application_started","2024-03-17 00:00:00","2024-03-17","web","desktop","/apply/step1"
"EV_002168","CUST_0130","SESS_01719","APP_00059","application_started","2024-02-04 00:00:00","2024-02-04","mobile","desktop","/apply/step1"
"EV_002169","CUST_0116","SESS_00834","APP_00375","application_submitted","2024-02-14 00:00:00","2024-02-14","web","mobile","/apply/step1"
"EV_002170","CUST_0151","SESS_00717","APP_00393","application_submitted","2024-05-29 00:00:00","2024-05-29","mobile","mobile","/apply/step2"
"EV_002171","CUST_0103","SESS_00424","APP_00140","application_started","2024-03-08 00:00:00","2024-03-08","amplitude","desktop","/apply/step2"
"EV_002172","CUST_0028","SESS_01785","APP_00119","application_started","2024-09-10 00:00:00","2024-09-10","amplitude","mobile","/apply/step1"
"EV_002173","CUST_0051","SESS_00213","APP_00041","page_view_application","2024-01-17 00:00:00","2024-01-17","amplitude","desktop","/apply/step2"
"EV_002174","CUST_0104","SESS_01695","APP_00399","application_submitted","2024-09-17 00:00:00","2024-09-17","web","mobile","/apply/step2"
"EV_002175","CUST_0021","SESS_01968","APP_00322","application_started","2024-07-31 00:00:00","2024-07-31","amplitude","desktop","/apply/step2"
"EV_002176","CUST_0033","SESS_00100","APP_00331","page_view_application","2024-11-08 00:00:00","2024-11-08","amplitude","desktop","/apply"
"EV_002177","CUST_0011","SESS_01853","APP_00267","application_started","2024-09-12 00:00:00","2024-09-12","mobile","desktop","/apply/step2"
"EV_002178","CUST_0021","SESS_01136","APP_00008","page_view_application","2024-08-03 00:00:00","2024-08-03","amplitude","mobile","/apply/step1"
